"ID","Incident Date","City","State","School name","Latitude","Longitude","School Type","Intent","Outcome","Number Killed","Number Wounded","Narrative","Source 1","URL 1","Source 2","URL 2","Source 3","URL 3","Created","Last Modified"
"813","2021-11-18","Bronx","NY","P.S. 44 David C. Farragut","40.8425","-73.891","","Attack on others","No one shot","0","0","A 45-year-old man fired multiple shots aimed at P.S. 44 while the elementary school was being dismissed. No one was injured, but the shooter did strike an unoccupied car. The school's NYPD Youth Coordination Officers canvassed the area and found the suspect, who has been charged with criminal possession of a loaded weapon, criminal possession of a loaded weapon at a school, reckless endangerment, criminal possession of a firearm, and criminal mischief.","New York Post","https://nypost.com/2021/11/18/cops-arrest-gunman-who-fired-outside-nyc-school-police-say/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"845","2022-01-03","Portland","OR","Childpeace Montessori School","45.535389","-122.68709","","Unknown","No one shot","0","0","A woman fired two shots from her car outside of the school before driving away. No one was injured. Police found a handgun, 17 rounds of ammunition and one spent bullet casing inside the car. The suspect is facing charges of reckless endangerment, felon in possession of a firearm, two counts of unauthorized use of a weapon, two counts of unlawful discharge of a firearm, and unlawful possession of a loaded firearm.","KOIN","https://www.koin.com/news/crime/shots-fired-outside-portland-school-woman-arrested/","KATU2ABC","https://katu.com/news/local/arrest-made-after-shots-fired-near-northwest-portland-montessori-school","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"846","2022-01-04","Rockford","IL","Auburn High School","42.286784","-89.137895","","Attack on others","Injury","0","2","A 17-year-old boy and a 17-year-old girl, both students, were shot around 1:00 p.m. while sitting in a car in the school parking lot. The school went into lockdown. Three suspects-- all juvenile males-- fled the parking lot in a vehicle and were taken into custody later that day. Police discovered two handguns in the suspects' car.","Rockford Register Star","https://www.rrstar.com/story/news/2022/01/04/two-teens-shot-auburn-high-school-parking-lot-police-arrest-three-people/9094144002/","Yahoo News","https://news.yahoo.com/rockford-shooting-injures-two-students-221108487.html","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"837","2021-12-12","Rochester","NY","Enrico Fermi School No. 17","43.1586","-77.6334","","Attack on others","Death","1","0","A 25-year-old man was fatally shot near a playground on the grounds of School No. 17. Police apprehended and charged a 21-year-old male suspect with second-degree murder and second-degree criminal possession of a weapon.","Yahoo News","https://news.yahoo.com/shooting-near-school-playground-leaves-101541934.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"847","2022-01-09","Murfreesboro","NC","Chowan University","36.436258","-77.099141","","Unknown","No one shot","0","0","A gun was fired in a Chowan University dorm room around 6:00 p.m.. No one was injured. A refrigerator was struck with a bullet. Campus police have launched an investigation into the incident. ","Wavy.com","https://www.wavy.com/news/north-carolina/no-injuries-reported-after-gun-fired-inside-chowan-university-dorm/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"844","2021-12-29","Salisbury","NC","Catawba College","35.691443","-80.482751","","Attack on others","Injury","0","2","A fight near the concessions stand in the lobby of the Catawba College gymnasium where the Sam Moir Christmas Basketball Tournament was taking place escalated and multiple shots were fired. Two bystanders were shot. A 14-year-old boy was shot in the forearm and a 13-year-old boy was struck in the right leg. The two suspects, both minors, fled the scene, but were located by police. Both suspects were charged with two counts of attempted murder. The remainder of the tournament was cancelled.","WBTV","https://www.wbtv.com/2022/01/01/two-minors-accused-shooting-during-high-school-basketball-tournament-arrested-taken-juvenile-detention-center/","My Fox 8","https://myfox8.com/news/north-carolina/2-shot-at-catawba-college-in-salisbury-nc-during-high-school-basketball-tournament/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"835","2021-12-11","Labelle","FL","Edward A. Upthegrove Elementary School","26.7657","-81.4391","","Unknown","No one shot","0","0","At least one shot was fired in the Edward A. Upthegrove Elementary School gymnasium. No injuries were reported. The shooter fled the scene. ","Florida News Time","https://floridanewstimes.com/fired-at-edward-a-up-the-grove-elementary-school-in-hendry-county/391501/","Wink News","https://www.winknews.com/2021/12/11/shots-fired-at-edward-a-upthegrove-elementary-school-in-hendry-county/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"667","2021-03-26","St. Charles","MO","Castlio Elementary School","38.727388","-90.59839","","Legal Intervention","Death","1","0","A 33-year-old man in the elementary school parking lot called 911 and reported that he was suicidal. When the police arrived, the man pointed a gun at the officer. The officer fatally shot the man.","St. Louis Dispatch","https://www.stltoday.com/news/local/crime-and-courts/st-charles-county-police-shoot-kill-man-who-pointed-weapon-at-officer/article_bc04cd0a-1451-5433-83eb-899c3b911080.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"671","2021-04-11","Hammond","IN","Bishop Noll Institute/Catholic Dioece Of Gary","41.627998","-87.491554","","Attack on others","Death","1","0","A 43-year-old woman was fatally shot in the stomach inside of her vehicle in the school parking lot. The woman's 38-year-old boyfriend was charged with murder and unlawful possession of a firearm by a serious violent felon.","NWI Times","https://www.nwitimes.com/news/local/crime-and-courts/man-charged-with-murder-in-womans-shooting-death-outside-bishop-noll-institute/article_7fc28132-9e39-576b-a152-d30859f14448.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"649","2021-01-21","Columbus","OH","Eastmoor Academy","39.9638","-82.9084","","Attack on others","Injury","0","1","A fight between multiple women took place in the school parking lot around 7:00 p.m. A group of men arrived to watch. During the fight, a vehicle approached the school with a man leaning outside of the window. A man in the crowd shot a round at the person leaning out of the car, but struck a 19-year-old male bystander instead.","Columbus Ohio Police","https://twitter.com/columbuspolice/status/1353722672123936768","NBC 4","https://www.nbc4i.com/news/local-news/cpd-school-fight-leads-to-shooting/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"651","2021-02-01","Dearborn","MI","Muslim American Youth Academy","42.330559","-83.229019","","Attack on others","Injury","0","1","An argument between two groups of people around 11:00 p.m. in the school gymnasium escalated to gunfire. One person was shot in the leg and transported to the hospital. Several individuals fled the scene before police arrived.","Michigan Headlines","https://www.miheadlines.com/2021/02/03/dearborn-police-seek-information-about-non-fatal-gymnasium-shooting/","Detroit News","https://www.detroitnews.com/story/news/local/wayne-county/2021/02/03/tips-sought-shooting-dearborn-school-gym/4379432001/","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"661","2021-03-09","Knoxville","TN","Sarah Moore Greene Magnet Technology Academy","35.982274","-83.874333","","Attack on others","No one shot","0","0","A woman drove into the parking lot of the elementary school when she realized a car was following her. The car followed her to the parking lot and the driver fired three shots in the direction of her car before fleeing the scene. No one was injured. The woman drove directly to the police precinct and the school went on lockdown for two hours.","WBIR","https://www.wbir.com/article/news/education/what-went-wrong-after-a-reported-shooting-at-sarah-moore-greene-elementary-knox-county-schools-wont-say/51-27202dcc-3be2-4b6e-a1d0-65457467b183","WBIR","https://www.wbir.com/article/news/crime/district-will-review-how-it-reported-shooting-outside-east-knoxville-elementary-school/51-cb353948-8326-42bc-820e-11655b1beab8 ","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"663","2021-03-15","Merrillville","IN","Merrillville High School","41.4944","-87.3296","","Attack on others","Death","1","1","After an 18-year-old man made a TikTok with a girl, her former boyfriend challenged the man to a fight in the high school parking lot. The men fought for 3-5 minutes in the parking lot before going back to their cars. A 20-year-old man and another 18-year-old men who witnessed the fight fired multiple shots. The 18-year-old man who made the original TikTok was fatally shot in the head and another man was injured after a bullet grazed the side of his head. The suspected shooters were charged with murder, attempted murder, and battery by means of a deadly weapon. ","Chicago Tribune","https://www.chicagotribune.com/suburbs/post-tribune/ct-ptb-courts-riley-murder-st-0407-20210406-iuwci7kygfet5iwmiwcxasuwfa-story.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"688","2021-05-14","San Mateo","CA","San Mateo High School","37.5771","-122.3296","","Attack on others","Death","1","0","A 19-year-old man was sitting with his girlfriend in a parked car in the school parking lot. Three people approached the vehicle, tried to steal the car, and fatally shot the man in the torso. The woman was not injured. Two 16-year-old suspects were arrested and charged with homicide, attempted homicide, and conspiracy.","Yahoo","https://www.yahoo.com/news/young-man-dies-protecting-girlfriend-171128499.html","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"848","2022-01-11","Albuquerque","NM","Valley High School","35.124888","-106.660901","","Unknown","No one shot","0","0","Multiple shots were fired around 8:30 p.m. in the parking lot of the high school gymnasium as a basketball game was being played. All players and spectators went into lockdown; no one was injured. Police found shell casings in the parking lot.","KRQE","https://www.krqe.com/news/crime/no-injuries-after-shots-fired-outside-high-school-basketball-game/","","","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
"849","2022-01-17","Houston","TX","Pyburn Elementary School","29.762141","-95.220618","","Attack on others","Death","2","0","A man was fatally shot while sitting in his vehicle in the school parking lot around 11:20 p.m. A second car entered the parking lot and three individuals left the car. They opened fire on the driver's side of the man's car and fatally shot him. Surveillance footage also showed an  injured woman be carried back into the second car. The shooters fled the scene. Police believe that the woman was the same woman who was found dead later in the night a few blocks away.","KHOU11","https://www.khou.com/article/news/crime/deadly-shooting-pyburn-elementary-peppertree-lane-houston/285-c7d1292b-a102-4d22-953f-69636db73539","Houston Police Department","http://www.houstontx.gov/police/nr/2022/jan/nr011922-3.htm","","","2024-03-20T18:49:14.000Z","2024-03-20T18:49:52.000Z"
